set,int,length
2,0,710.1
2,0,5.4
2,0,564.3
2,0,170.1
4,0,16.2
2,0,2.7
2,0,1082.7
2,0,167.4
2,0,129.6
2,0,251.1
2,0,207.9
2,0,288.9
2,0,194.4
2,0,18.9
2,0,137.7
2,0,472.5
2,0,764.1
2,0,99.9
2,0,1239.3
2,0,245.7
2,0,199.8
2,0,237.6
2,0,745.2
2,0,172.8
2,0,135
4,0,13.5
2,0,1595.7
2,0,410.4
2,0,591.3
2,0,315.9
2,0,191.7
2,0,16.2
2,0,634.5
2,0,99.9
2,0,237.6
2,0,580.5
4,0,108
2,0,32.4
2,0,483.3
2,0,78.3
2,0,240.3
2,0,515.7
3,0,248.4
4,0,280.8
2,0,121.5
2,0,577.8
2,0,1825.2
2,0,10.8
2,0,575.1
2,0,56.7
2,0,183.6
3,0,982.8
4,0,148.5
2,0,291.6
2,1,764.1
2,1,310.5
2,1,383.4
2,1,126.9
2,1,143.1
2,2,175.5
4,2,97.2
2,3,920.7
2,3,318.6
2,4,162
2,5,488.7
2,6,367.2
2,7,577.8
2,7,164.7
2,8,761.4
2,9,183.6
2,10,207.9
2,11,2.7
2,11,483.3
2,11,310.5
2,12,245.7
4,12,67.5
2,13,256.5
2,14,156.6
2,14,405
4,14,62.1
2,15,226.8
2,16,45.9
2,16,121.5
2,17,604.8
2,18,29.7
2,19,496.8
2,19,936.9
2,20,37.8
2,21,159.3
2,22,556.2
2,23,10.8
2,24,453.6
2,25,108
2,25,845.1
2,25,243
2,26,1090.8
2,27,369.9
2,28,113.4
2,28,399.6
2,29,143.1
2,30,737.1
2,30,577.8
2,31,712.8
2,32,97.2
2,32,180.9
2,33,332.1
2,34,237.6
2,35,432
2,36,375.3
2,37,89.1
2,38,224.1
2,38,145.8
2,39,113.4
2,39,121.5
2,40,13.5
2,41,261.9
2,42,464.4
2,43,118.8
2,44,396.9
2,45,351
3,45,378
2,46,197.1
2,47,221.4
2,48,731.7
2,49,1061.1
2,50,359.1
2,50,426.6
2,51,191.7
2,51,207.9
2,52,540
2,52,990.9
2,52,5.4
2,53,918
2,54,140.4
2,55,105.3
2,55,124.2
2,56,83.7
2,57,67.5
2,58,216
2,59,143.1
2,60,159.3
2,60,240.3
2,60,1009.8
2,61,8.1
2,62,315.9
2,63,629.1
2,64,151.2
2,65,297
2,65,194.4
2,66,410.4
2,67,1096.2
2,67,615.6
2,68,121.5
2,69,885.6
2,70,140.4
2,71,129.6
2,72,351
2,73,205.2
4,73,359.1
2,73,893.7
2,73,189
2,73,847.8
2,74,183.6
2,75,720.9
2,76,253.8
2,76,1042.2
2,77,842.4
2,77,378
2,78,2.7
2,79,480.6
2,80,575.1
2,81,40.5
2,82,97.2
2,83,48.6
2,84,704.7
2,85,1155.6
2,85,210.6
2,85,877.5
2,86,124.2
2,87,5.4
2,87,580.5
2,88,102.6
2,89,145.8
2,90,180.9
2,91,807.3
2,91,288.9
2,92,202.5
