set,int,length
2,509,337.5
2,510,86.4
2,511,75.6
3,511,240.3
2,511,637.2
2,512,72.9
4,512,45.9
2,512,291.6
2,513,67.5
2,514,178.2
2,515,240.3
2,516,21.6
2,517,81
2,518,186.3
2,519,78.3
2,520,54
4,520,334.8
2,521,43.2
2,522,62.1
2,523,680.4
2,523,502.2
2,524,64.8
2,525,51.3
2,526,35.1
2,527,70.2
2,528,59.4
2,529,558.9
2,530,1128.6
2,531,18.9
4,531,64.8
2,532,64.8
2,533,54
2,534,43.2
2,535,318.6
2,536,291.6
2,537,40.5
3,537,423.9
2,538,48.6
2,539,48.6
4,539,510.3
2,540,18.9
3,540,272.7
3,540,207.9
4,540,105.3
2,541,40.5
2,542,21.6
2,543,32.4
2,544,151.2
2,544,332.1
2,545,45.9
2,546,43.2
2,546,151.2
2,547,18.9
2,548,531.9
3,548,288.9
3,548,105.3
2,549,37.8
4,549,297
2,550,32.4
2,551,35.1
2,552,21.6
3,552,634.5
3,552,81
4,552,699.3
2,553,29.7
2,554,13.5
2,555,18.9
3,555,259.2
2,556,29.7
2,557,21.6
2,558,29.7
2,559,24.3
2,560,16.2
2,561,170.1
4,561,110.7
2,561,191.7
2,562,13.5
4,562,299.7
2,563,10.8
2,564,13.5
2,565,5.4
2,566,5.4
2,567,5.4
2,568,5.4
2,569,5.4
2,569,504.9
2,570,2.7
2,571,2.7
3,571,59.4
2,571,205.2
4,571,45.9
3,571,175.5
3,571,83.7
2,571,97.2
3,571,97.2
4,571,178.2
2,571,194.4
2,571,56.7
3,571,35.1
4,571,64.8
4,571,35.1
4,571,91.8
4,571,216
2,571,105.3
2,571,159.3
4,571,29.7
2,571,48.6
4,571,91.8
4,571,105.3
4,571,102.6
4,571,216
3,0,253.8
3,0,167.4
3,0,2.7
3,0,40.5
3,0,116.1
3,0,256.5
3,0,56.7
3,0,315.9
3,0,275.4
3,0,367.2
3,0,43.2
3,0,148.5
3,0,226.8
3,0,137.7
3,0,324
3,0,13.5
4,0,297
3,0,81
3,0,550.8
3,0,972
3,0,8.1
3,0,81
3,0,99.9
3,0,81
3,0,221.4
3,0,402.3
3,0,270
4,0,27
3,0,486
4,0,102.6
3,0,440.1
3,0,286.2
3,0,434.7
3,0,116.1
4,0,207.9
3,0,251.1
3,0,456.3
3,0,299.7
3,0,310.5
3,0,13.5
3,0,264.6
3,0,577.8
3,0,324
3,0,1004.4
4,0,561.6
3,0,405
4,0,148.5
3,0,226.8
3,0,548.1
4,0,189
3,0,278.1
3,0,248.4
3,0,510.3
3,0,243
4,0,629.1
3,0,140.4
3,0,234.9
4,0,37.8
3,0,140.4
3,0,143.1
3,0,315.9
4,0,45.9
3,0,513
4,0,159.3
3,0,310.5
3,0,264.6
4,0,124.2
3,0,283.5
3,0,16.2
4,0,226.8
4,0,367.2
4,0,118.8
3,0,43.2
3,0,623.7
3,0,564.3
3,0,194.4
4,0,207.9
3,0,240.3
3,0,148.5
3,0,43.2
3,0,205.2
4,0,51.3
4,0,86.4
3,0,299.7
4,0,113.4
3,0,189
4,0,356.4
3,0,199.8
4,0,283.5
3,0,396.9
3,0,167.4
3,0,89.1
3,0,361.8
4,0,129.6
4,0,243
3,0,275.4
3,0,18.9
4,0,299.7
3,0,10.8
4,0,197.1
4,0,10.8
4,0,81
3,0,16.2
4,0,534.6
3,0,248.4
3,0,180.9
3,0,167.4
