set,int,length
2,200,337.5
2,201,583.2
2,201,86.4
2,202,372.6
2,203,591.3
3,203,569.7
4,203,472.5
2,204,5.4
2,205,337.5
2,206,291.6
4,206,861.3
2,206,21.6
4,206,437.4
2,207,18.9
4,207,372.6
2,208,307.8
2,208,164.7
2,209,175.5
2,209,205.2
2,209,256.5
3,209,318.6
4,209,853.2
2,209,67.5
2,209,224.1
4,209,361.8
2,209,121.5
2,209,272.7
4,209,791.1
2,210,286.2
2,211,386.1
3,211,993.6
4,211,81
2,212,315.9
2,213,27
3,213,361.8
2,214,172.8
4,214,175.5
3,214,1155.6
4,214,243
2,215,226.8
2,215,375.3
2,215,1063.8
2,216,221.4
2,216,24.3
2,217,129.6
4,217,229.5
4,217,486
2,218,321.3
2,219,353.7
4,219,1090.8
2,220,540
4,220,526.5
3,220,729
2,221,529.2
3,221,637.2
3,221,448.2
3,221,702
4,221,510.3
3,221,153.9
4,221,1223.1
3,221,855.9
4,221,270
2,221,545.4
2,222,83.7
3,222,54
4,222,1215
4,222,340.2
2,223,251.1
4,223,572.4
2,224,599.4
2,225,143.1
2,226,542.7
2,227,545.4
2,227,159.3
2,227,812.7
2,228,183.6
3,228,1336.5
4,228,626.4
3,228,567
3,228,40.5
4,228,126.9
3,228,224.1
2,229,291.6
2,229,261.9
4,229,1147.5
2,229,556.2
2,230,129.6
3,230,326.7
4,230,828.9
3,230,194.4
4,230,853.2
3,230,758.7
3,230,337.5
2,231,588.6
2,232,183.6
3,232,542.7
4,232,618.3
4,232,37.8
2,233,54
2,234,729
3,234,432
2,235,761.4
2,236,202.5
2,237,459
2,238,237.6
3,238,275.4
4,238,580.5
2,239,278.1
2,240,45.9
2,241,132.3
2,242,102.6
2,243,440.1
3,243,810
3,243,369.9
4,243,850.5
3,243,407.7
2,244,16.2
3,244,796.5
2,245,386.1
2,246,348.3
3,246,1036.8
2,247,145.8
2,247,97.2
2,248,267.3
3,248,693.9
2,249,305.1
2,250,375.3
2,251,359.1
2,252,356.4
3,252,990.9
2,253,394.2
4,253,672.3
3,253,8.1
4,253,216
2,254,456.3
4,254,1028.7
4,254,580.5
3,254,469.8
4,254,310.5
2,254,180.9
2,255,421.2
2,255,2.7
2,256,712.8
2,257,356.4
3,257,251.1
2,257,40.5
3,257,302.4
2,257,680.4
4,257,461.7
3,257,35.1
4,257,882.9
3,257,726.3
2,257,648
2,258,399.6
2,258,205.2
2,259,529.2
2,260,280.8
2,261,461.7
2,262,240.3
4,262,480.6
2,262,288.9
4,262,32.4
2,263,596.7
2,264,631.8
2,265,432
2,266,337.5
3,266,715.5
2,267,340.2
2,268,361.8
2,269,202.5
2,269,332.1
3,269,326.7
2,270,580.5
4,270,159.3
3,270,378
4,270,515.7
2,271,216
2,272,315.9
2,273,364.5
3,273,51.3
4,273,129.6
3,273,675
2,274,248.4
2,275,253.8
