Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
236.3,4294,0,141,4301,1.831628033,0.171811657,0.005206588,1.831628033,0.171811657,4.770206588,0,0
236.4,5716,0,185.1,7277,2.810638904,0.085309149,0.01077638,2.810638904,0.085309149,2.57747638,0,0
236.6,3736,3,122.6,5465,1.638069353,0.047716195,0.005308447,1.638069353,0.047716195,5.707908447,2,0
236.7,3951,0,130,4030,2.844894406,0.074649246,0.011210807,2.844894406,0.074649246,5.347410807,0,0
236.7,3123,0,103.5,3099,0.646814306,0.112398977,0.118996239,0.646814306,0.112398977,6.779196239,0,0
236.8,1526,0,53.3,1373,0.619001119,0.168416121,0.004951045,0.619001119,0.168416121,9.179351045,0,0
236.8,5539,0,180.7,7357,1.604016961,0.076674486,0.002214873,1.604016961,0.076674486,2.810714873,0,0
236.9,4682,0,153,4733,1.521919406,0.130742199,0.010117717,1.521919406,0.130742199,4.202317717,0,0
237,1494,0,52,1351,0.908682181,0.141509138,0.023704053,0.908682181,0.141509138,9.273404053,0,0
237,3913,0,128.9,5858,2.843236432,0.079649577,0.009893706,2.843236432,0.079649577,5.414893706,0,0
237.1,4456,0,146.6,6406,2.672283664,0.108192898,0.005845197,2.672283664,0.108192898,4.533445197,0,0
237.1,6429,3,205.2,6541,4.345868459,-3.77E-04,0.001230168,4.345868459,-3.77E-04,1.597330168,2,0
237.2,5543,0,180.7,7357,1.606113241,0.076761367,0.004015443,1.606113241,0.076761367,2.824815443,0,0
237.2,5082,0,165.5,5232,2.741229618,0.1481667,0.010834931,2.741229618,0.1481667,3.596034931,0,0
237.2,2254,7,76,3793,0.479772161,0.080933482,0.002377037,0.479772161,0.080933482,8.061877037,2,0
237.2,3028,37,100.5,3076,1.964454716,0.079103656,0.003501653,1.964454716,0.079103656,6.841501653,2,0
237.2,3235,0,107.1,3312,2.289521393,0.127602392,0.004021137,2.289521393,0.127602392,6.511021137,0,0
237.3,6336,0,202.8,6262,2.965884053,0.080536594,0.003434639,2.965884053,0.080536594,1.728334639,0,0
237.3,1492,11,51.9,1584,0.233126522,0.056378268,0.009326092,0.233126522,0.056378268,9.277826092,2,0
237.4,3433,0,113.6,3477,2.273009682,0.013840799,0.003239188,2.273009682,0.013840799,6.194139188,0,0
237.4,6298,0,201.8,6309,1.12109221,0.007676023,0.005113156,1.12109221,0.007676023,1.789213156,0,0
237.4,1775,0,60.6,1602,0.797050543,0.12956856,0.006560268,0.797050543,0.12956856,8.848560268,0,0
237.5,2653,0,88.1,2743,-0.387417751,0.111224323,0.015010435,-0.387417751,0.111224323,7.486310435,0,0
237.5,6406,0,204.6,6332,2.593002594,0.067654483,0.004766196,2.593002594,0.067654483,1.649566196,0,0
237.7,4698,0,153.4,4673,2.373867707,0.102006089,0.006577832,2.373867707,0.102006089,4.217377832,0,0
237.7,5878,15,189.3,6021,1.993269116,0.103712066,0.003365704,1.993269116,0.103712066,2.422865704,2,0
237.7,5905,27,189.9,6021,1.982263354,0.106994805,0.005869552,1.982263354,0.106994805,2.392569552,2,0
237.7,5916,36,190.4,6021,1.974009032,0.109456858,0.004347438,1.974009032,0.109456858,2.369847438,2,0
237.7,5286,0,171.8,5220,2.770444392,0.158831319,0.006204501,2.770444392,0.158831319,3.301304501,0,0
237.7,2976,0,98.3,2979,1.916777731,0.074866894,0.002715106,1.916777731,0.074866894,6.974415106,0,0
237.7,2877,0,95,3855,0.4234691,0.070998457,0.004960049,0.4234691,0.070998457,7.141660049,0,0
237.8,3461,0,114.5,3586,1.828551741,0.181129499,0.002916574,1.828551741,0.181129499,6.166416574,0,0
237.8,1517,0,53.1,2695,0.562809129,0.169343984,0.004158924,0.562809129,0.169343984,9.237158924,0,0
237.9,1528,0,53.4,1617,0.50340126,0.158354308,0.005954962,0.50340126,0.158354308,9.229554962,0,0
237.9,2318,0,77.5,2243,0.503590414,0.153326346,0.015003701,0.503590414,0.153326346,8.032403701,0,0
237.9,6050,31,194.2,6036,1.593530588,0.080279896,0.002474437,1.593530588,0.080279896,2.186674437,2,0
237.9,4063,0,133.4,4082,0.002252663,0.091462828,0.040944891,0.002252663,0.091462828,5.266144891,0,0
237.9,1614,0,56.5,1678,0.935552105,0.136840787,0.008059702,0.935552105,0.136840787,9.079759702,0,0
237.9,5203,0,168.9,5245,1.482127787,0.022759886,0.002872786,1.482127787,0.022759886,3.453272786,0,0
238,5386,0,175.3,5467,3.924996935,0.036545802,0.00684944,3.924996935,0.036545802,3.13954944,0,0
238,3420,0,113,3278,2.455513421,0.019813901,0.007120696,2.455513421,0.019813901,6.254020696,0,0
238,6480,0,206.8,6630,3.843975279,0.117984245,0.019104577,3.843975279,0.117984245,1.576204577,0,0
238.1,4525,0,148.8,4663,2.669215605,0.080398264,0.004853243,2.669215605,0.080398264,4.471153243,0,0
238.2,3470,14,114.8,3477,2.252116691,0.005900229,0.003315917,2.252116691,0.005900229,6.173515917,2,0
238.3,2196,0,74.2,2296,0.176734514,0.107914978,0.009144949,0.176734514,0.107914978,8.211544949,0,0
238.4,4069,0,133.6,4082,-0.002431808,0.090529813,0.04432592,-0.002431808,0.090529813,5.28532592,0,0
238.4,2924,0,96.5,2986,1.982021511,0.125932689,0.004617849,1.982021511,0.125932689,7.100017849,0,0
238.5,4684,0,153,4539,1.654711013,0.080862634,0.006551014,1.654711013,0.080862634,4.278551014,0,0
238.5,1579,0,55.6,2911,1.49319887,0.113436634,0.005590835,1.49319887,0.113436634,9.151290835,0,0
238.5,3283,0,108.8,3295,1.441315641,0.132005669,0.002792073,1.441315641,0.132005669,6.485592073,0,0
238.5,4523,0,148.7,4466,2.799527253,0.062835117,0.006040489,2.799527253,0.062835117,4.497540489,0,0
238.5,4888,0,159.5,4953,2.630220767,0.11524382,0.001789725,2.630220767,0.11524382,3.955989725,0,0
238.7,7080,0,225.8,6933,3.76758897,0.031143531,0.004114165,3.76758897,0.031143531,0.651514165,0,0
238.8,4729,0,154.4,4802,1.424080941,0.1888897,0.007325587,1.424080941,0.1888897,4.227225587,0,0
238.8,2441,0,80.7,2227,0.429088284,0.065747881,0.007420936,0.429088284,0.065747881,7.911920936,0,0
238.9,2086,32,70.5,2042,1.12769163,0.069110002,0.003283188,1.12769163,0.069110002,8.422283188,2,0
238.9,4483,0,147.5,4594,1.214127623,0.078517881,0.004947133,1.214127623,0.078517881,4.576847133,0,0
238.9,4507,18,148.3,4594,1.240953872,0.086576469,0.003530996,1.240953872,0.086576469,4.537230996,2,0
238.9,4511,20,148.3,4594,1.243934566,0.087471868,0.002218092,1.243934566,0.087471868,4.532818092,2,0
239,4572,0,150.2,4738,2.27833433,0.01213111,0.014258843,2.27833433,0.01213111,4.453858843,0,0
239,2569,0,85.2,2249,0.157265792,0.153193602,0.002437084,0.157265792,0.153193602,7.690037084,0,0
239,5393,0,175.6,5559,3.839351558,0.09627636,0.002468305,3.839351558,0.09627636,3.171968305,0,0
239,6513,0,208,6609,1.981694182,0.146041176,0.003135634,1.981694182,0.146041176,1.555635634,0,0
