set,z,num
2,16.96,9.433962264150944
3,16.96,6.0
1,17.066000000000003,0.0
2,17.066000000000003,18.867924528301888
3,17.066000000000003,4.0
1,17.172,0.0
2,17.172,0.0
3,17.172,3.0
1,17.278000000000002,0.0
2,17.278000000000002,0.0
3,17.278000000000002,3.0
1,17.384,9.433962264150944
2,17.384,0.0
3,17.384,4.0
1,17.490000000000002,0.0
2,17.490000000000002,0.0
3,17.490000000000002,4.0
1,17.596,0.0
2,17.596,0.0
3,17.596,4.0
1,17.702,0.0
2,17.702,0.0
3,17.702,4.0
1,17.808,0.0
2,17.808,9.433962264150944
3,17.808,3.0
1,17.914,0.0
2,17.914,0.0
3,17.914,3.0
1,18.02,0.0
2,18.02,9.433962264150944
3,18.02,2.0
1,18.126,0.0
2,18.126,0.0
3,18.126,2.0
1,18.232000000000003,9.433962264150944
2,18.232000000000003,9.433962264150944
3,18.232000000000003,2.0
1,18.338,18.867924528301888
2,18.338,9.433962264150944
3,18.338,2.0
1,18.444000000000003,0.0
2,18.444000000000003,0.0
3,18.444000000000003,3.0
1,18.55,0.0
2,18.55,9.433962264150944
3,18.55,3.0
1,18.656000000000002,0.0
2,18.656000000000002,9.433962264150944
3,18.656000000000002,2.0
1,18.762,0.0
2,18.762,0.0
3,18.762,1.0
1,18.868000000000002,0.0
2,18.868000000000002,9.433962264150944
3,18.868000000000002,1.0
1,18.974,18.867924528301888
2,18.974,0.0
3,18.974,1.0
1,19.080000000000002,0.0
2,19.080000000000002,0.0
3,19.080000000000002,2.0
1,19.186,0.0
2,19.186,9.433962264150944
3,19.186,1.0
1,19.292,0.0
2,19.292,0.0
3,19.292,1.0
1,19.398,0.0
2,19.398,0.0
3,19.398,1.0
1,19.504,9.433962264150944
2,19.504,9.433962264150944
3,19.504,1.0
1,19.61,9.433962264150944
2,19.61,9.433962264150944
3,19.61,2.0
1,19.716,0.0
2,19.716,9.433962264150944
3,19.716,1.0
1,19.822000000000003,0.0
2,19.822000000000003,0.0
3,19.822000000000003,0.0
1,19.928,0.0
2,19.928,0.0
3,19.928,0.0
1,20.034000000000002,0.0
2,20.034000000000002,0.0
3,20.034000000000002,0.0
