Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
130.3,27713,140,104.9,14815,1.256601475,0.082888505,3.55237796,1.256601475,0.082888505,8.63997796,1,0
130.3,34746,256,128.6,22510,0.693066727,0.134223244,0.831019814,0.693066727,0.134223244,1.175819814,1,0
130.3,32979,266,122.6,21265,-3.112533536,0.09811104,8.900957559,-3.112533536,0.09811104,10.43815756,1,0
130.3,33632,94,124.9,22502,2.99637727,0.140178871,0.2864605,2.99637727,0.140178871,1.3600605,1,0
130.3,33958,63,126,23327,2.402683831,0.135754659,0.002514789,2.402683831,0.135754659,0.868114789,1,0
130.3,33448,105,124.3,22817,3.119675445,0.031759495,0.002958157,3.119675445,0.031759495,1.211758157,1,0
130.3,28873,0,108.8,19940,2.627137383,0.089531696,0.006076852,2.627137383,0.089531696,4.310076852,0,0
130.3,30069,61,112.9,20855,2.27171724,0.088753732,4.14552894,2.27171724,0.088753732,7.62832894,1,0
130.3,19247,0,76.1,22036,0.973802458,0.092815095,0.574821101,0.973802458,0.092815095,11.4212211,0,0
130.3,32687,32,121.8,20092,0.31945725,0.113256083,2.453565899,0.31945725,0.113256083,4.164765899,2,0
130.3,24477,0,94.1,19260,-0.767293543,0.095432114,5.971123983,-0.767293543,0.095432114,13.22192398,0,0
130.3,23980,7,92.3,16543,0.990302018,0.161718895,0.004140728,0.990302018,0.161718895,7.619340728,2,0
130.3,24061,33,92.5,16543,1.036629568,0.165688892,0.004347599,1.036629568,0.165688892,7.566747599,2,0
130.3,32673,897,121.7,15738,4.435454543,0.125454195,5.364179577,4.435454543,0.125454195,7.087379577,1,0
130.3,30520,98,114.3,20927,-0.57803192,0.182805711,0.00470811,-0.57803192,0.182805711,3.21110811,1,0
130.3,30980,0,116,24010,-0.059903028,0.113020273,0.027351363,-0.059903028,0.113020273,2.894551363,0,0
130.3,34106,107,126.5,23166,1.640694529,0.106847782,0.096092357,1.640694529,0.106847782,0.865292357,1,0
130.4,28084,0,106.1,19338,1.274569233,0.021002085,0.702729181,1.274569233,0.021002085,5.560729181,0,0
130.4,30513,0,114.3,16201,0.879938968,0.059235596,4.817303864,0.879938968,0.059235596,8.031703864,0,0
130.4,31220,0,116.8,22911,0.46321732,0.128050717,2.120345574,0.46321732,0.128050717,4.825945574,0,0
130.4,26198,11,99.8,21094,-0.588577953,0.096464371,0.080067801,-0.588577953,0.096464371,6.201667801,2,0
130.4,34035,125,126.3,23319,2.808591929,0.015890048,0.069792934,2.808591929,0.015890048,0.893392934,1,0
130.4,25724,406,98.1,15277,1.631924521,0.139381376,1.28533507,1.631924521,0.139381376,7.74813507,1,0
130.4,32594,10,121.5,22545,0.28372526,0.097406587,0.014248959,0.28372526,0.097406587,1.797848959,1,0
130.4,26940,217,102.2,18388,1.233555969,0.135351807,6.632433401,1.233555969,0.135351807,12.2648334,1,0
130.4,26023,55,99.2,20855,2.262061746,0.088415562,1.402957994,2.262061746,0.088415562,7.650557994,1,0
130.4,34397,59,127.4,23612,0.949715408,0.186447684,0.003338114,0.949715408,0.186447684,0.592538114,1,0
130.4,24813,272,95.2,22353,0.367328201,0.058675739,0.050966623,0.367328201,0.058675739,7.099366623,1,0
130.4,20945,0,81.9,14376,0.860598943,0.167256129,0.396687968,0.860598943,0.167256129,10.10588797,0,0
