Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
230.8,16051,20,188.7,26559,3.033202016,0.120434641,0.005868297,3.033202016,0.120434641,2.109968297,2,1
230.8,19187,45,217.2,25421,3.13483854,0.110774691,1.223217243,3.13483854,0.110774691,1.901517243,2,1
230.8,18831,5,214,25457,3.188220664,0.00763262,0.005257252,3.188220664,0.00763262,0.847757252,2,1
230.8,20294,30,226.9,25457,3.235832004,0.00644263,0.603724269,3.235832004,0.00644263,0.799924269,2,1
230.8,16165,24,189.7,25068,0.543109508,0.145499246,2.375446272,0.543109508,0.145499246,4.430446272,2,1
230.8,16166,34,189.7,25068,0.534858741,0.143198348,2.349840985,0.534858741,0.143198348,4.404840985,2,1
230.8,19137,7,216.8,25945,2.347897912,0.055072032,0.833531035,2.347897912,0.055072032,1.537831035,2,1
230.8,19474,0,219.8,26492,1.55937554,0.124183259,2.484455466,1.55937554,0.124183259,3.036555466,0,1
230.8,17920,22,205.8,26203,3.076331836,0.029925048,0.448224093,3.076331836,0.029925048,1.703024093,2,1
230.8,20661,66,230.1,26203,3.144752275,0.010625947,1.569742014,3.144752275,0.010625947,1.607842014,2,1
230.9,20441,60,228.3,26196,1.774815112,0.031867999,1.925372099,1.774815112,0.031867999,2.051172099,2,1
230.9,20442,10,228.3,26196,1.820486887,0.039780637,2.052165156,1.820486887,0.039780637,2.177965156,2,1
230.9,18204,0,208.5,23024,2.774281535,0.198841964,0.003843318,2.774281535,0.198841964,1.123043318,0,0
230.9,19397,14,219.3,24432,-0.83423969,0.071657126,1.327926459,-0.83423969,0.071657126,1.910626459,2,1
230.9,19398,25,219.3,24432,-0.860298434,0.069162316,1.313897638,-0.860298434,0.069162316,1.896597638,2,1
230.9,20732,120,230.7,24432,-1.085351215,0.047616231,1.764239634,-1.085351215,0.047616231,1.775439634,2,1
231,19538,18,220.3,26019,0.401424703,0.110283975,0.004980934,0.401424703,0.110283975,0.539880934,2,0
231,19656,39,221.3,26019,0.377167844,0.115236071,0.00637141,0.377167844,0.115236071,0.48887141,2,0
